text,label
不是介意，而是看不起这种人！,1
自甘堕落,1
开朗外向大方，不就是吗[看],0
 [困],0
嘴有点大  应该说的是假话,1
留学去广西[捂脸],1
哦呸,0
 我靠[泣不成声][泣不成声][泣不成声]随随便便就杀人了,1
男人守国，女人保血脉。,1
这是嫁给了非洲的豪门！,1
太对了，中国人不比黑人强,1
真受不了  [流泪],1
呵呵，自作孽不可活，去了非洲还指望中国人娶想什么呢！,1
你们喜欢谁，无所谓。但是国籍立即迁出。别混淆我们的血统,1
不以为耿，反以为荣,1
自己选的路请跪着走完,1
反正我是接受不了,1
只能说活该[调皮],1
这操作真的好。,1
测试反映那必须阳光彩虹小白马啊[流泪],1
不是有出来辟谣了吗，嫁给外国人能拿绿卡。为了绿卡打几顿算什么，房子彩礼车子算什么,1
男方家有矿，鉴定完毕[赞],1
信你？[捂脸][捂脸],1
当欺骗第一次发生的时候，就已经是欺骗了,1
 哈哈哈哈哈哈笑死我了，活该,1
只要你喜欢，找什么人都是你的自由！解释这么多干嘛,1
黑种人和白种人最搭配,0
颜值担当,0
连国内的男孩我都没识透，哪敢搞国外的[泣不成声]  ,1
不是被打成猪头了吗[流泪],1
有黑人老公的嗓子为啥都是哑哑的[熊吉],1
在非洲再找一个嫁了，求你了别回国好吗？,1
应该不是吃中国饭长大的,1
绝对不要承认，回来口径不一样了,1
掉色吗[泣不成声],1
在那呆着吧回来都配不上号了,1
靴大得找脚大的人来穿[捂脸][捂脸],1
国内毁三观的电视剧还少吗？别的不说最印象深刻的《家常菜》[抠鼻],1
这女人重口味,1
广西基因太强大了[泪奔][泪奔][泪奔],0
尺码原来38 进来个45的脚还穿了一段时间  你让我现在怎么穿？？？,1
以后孩子混血男的随妈，女的随爸,1
不是黑人好吗？这么会呢？？？,1
美颜是不是开大了,1
苦的日子在后面呢,1
我信你个鬼[泣不成声],1
安逸,0
[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪],1
别狡辩了[看],1
为什么推给我看？跟我有半毛钱关系吗,1
以前有个人教训还不够，又来一个,1
[酷拽]最好打个印，别让中国人踩臭屎坑,1
比评论区的女的基本都好看[呲牙],1
你在哪里？我要追求你,0
 [震惊][震惊][震惊][震惊],1
多苦多累自有自知,1
正傻希,1
为什么会找中国结婚，外国怀孕别人不要你了，你不找中国找谁啊,1
           这太美了吧哥们,0
自豪个屁，脸都丢到脚后跟了[捂脸][捂脸],1
会新福,0
这是个例中的个例,1
直接举报,1
其实这是人家家里事情，我们外人又没什么好说的，我只建议嫁鸡随鸡、嫁狗随狗，希望他们把国籍签过去，在非洲老家好好过日子，有机会再回来旅旅游。,1
大鹅怎么叫[捂脸][捂脸][捂脸],1
苦了自己不能哭了逼,1
好受的时候告诉谁了,1
赶紧答应，但不要影响我国的正常人,1
爽不爽[捂脸],1
恶心死老子了,1
黑人和美国人，有什么关系？,0
我记得被大老婆抢了。那边黑人有几个老婆的,1
只要嫁了，跟着他走别留在中国，甚至可以祝福你们,1
广西是不是都大嘴唇[呲牙],1
我觉得都是成年人了，应该要为她当年的选择买单,1
抖音也快废了吧什么都推,0
都吃胖了！那得多幸福啊！还是不要打扰她,1
讲的啥[泪奔][泪奔],0
她很漂亮哎,0
炫耀什么？喜欢大码的就跟他回去，以后都别回来了，以免让你爹妈抬不起头来！,1
为中国男人点赞[赞],0
好与不好都是你自己选的,1
[鄙视][鄙视][鄙视][鄙视][鄙视][鄙视][鄙视][鄙视],1
千万别得上传染病回来呀希望我们中国女孩自尊自爱自强,1
一人走跟前吐口口水,1
上海光头白人比赛和一百个中国女人舌吻。上海女人等男朋友下机，老外说这是我们之间的秘密，还真舌吻了。,0
有啥好炫耀嘀呢,1
不要劝她让她嫁到非洲这样就不用祸害人了,1
[呲牙] 骗自己呢？,1
已经不是中国人了，不要了,1
你是不是嫁回中国，娶一个去，嫁一个回来，为了中非友谊，让我来,1
这女人太可怜了，救救她，我看了心痛,1
没说实话,1
不是不接受 是堵不上！,1
好羡慕你哦。[捂脸][捂脸][捂脸],0
 草莓尖尖 子弹应该打光[微笑]，拿菜刀把头砍下来当夜壶[看],1
人家的家具好,1
反正别回来中国害人就行了,1
终于成了“海龟”[捂脸],1
任性的代价,1
看着脸型果然像广西人,0
酋长夫人哈哈哈,1
很邻家女孩[玫瑰],0
父母辛辛苦苦的送你去读书，高学历，就是为了远离父母[捂脸][捂脸]父母早知道这样，还不如不送去读书，越活越回去了,1
回来了吗,0
我就想问你这个视频，想干什么？想让中国女生都嫁过去吗？,1
别回来了，就跟着爱情走就行了,1
跟我一点关系都没有,0
活底,0
看见牙齿已经……饱了[捂脸],1
确实牛逼,0
记住这张脸，以后被甩了，国内男士可以避坑,1
你们不骂她 我可要骂你们了,1
死外边别回了,1
非洲什么病都有太可怕了，现在的新冠病毒变异就是从哪里传出来的,1
挺好,0
他在我对面我保证删她,1
自己的选择。自己承受。发出来想干嘛,1
这个老公思路清晰,0
没必要为她浪费流量，估计也没多少人关注这事,1
活该！中国好男人多的是，你偏偏买国投暗。,1
视频已发请总部支援[流泪],1
以后少宣传这种东西[暗中观察]我感觉不不配那五十万。,1
你就在黑人混呗,1
 有志,0
优秀的孩子都是来要债的，跑那么远，生坏肠头哦,1
有什么好悬耀的，只感觉你儍？,1
草,1
[疑问][疑问][疑问][黑脸][黑脸]外星物种,1
哦豁不算不忠,1
民族:汉[流泪],0
活该[发怒][发怒][发怒],1
卵份,1
多少都觉得有点埋汰[捂脸],1
这样的女人是不撞南墙心不死的！,1
 517 [疑问][疑问][疑问][疑问][疑问],0
还没死 还是大卫的人[微笑],1
   长眼界了,0
只要别在中国就行了，去非洲吧！,1
让这女的去非洲吧，别回中国，她肯定会很受欢迎,1
就是太溺爱，从来不舍得说，那些心灵鸡汤此时能帮父母制止孩子做的傻事吗,1
洗的真白 哈哈哈 [暗中观察][暗中观察],1
挺好的,0
[呲牙][呲牙][呲牙]幸亏在美国生活了三年  不然被你给骗了………,1
前世是毁灭了银河系嘛！刷到这么恶心的视频,1
去非祝好,1
看这房子就知道不简单[呲牙],0
导演是非洲人吗？[捂脸],0
别解释了[捂脸],1
嫁了，就别留国内，去非洲享福去吧。,1
这黑人挺白啊,1
确实挺好的跟着爱人回去建设自己国家我挺佩服这种女人,0
这不过得挺好的   都胖了[看],0
很漂亮[呲牙],0
中国小仙女终于过上了梦寐以求的美好生活,0
还是要十八般武艺才能出国,0
成为我的膝下亡魂吧,1
这一次彻底变成真牛逼了 [笑哭][笑哭],1
扇,1
评论区太多人不看看自己的长相，不看看自己的地位，不看看自己的口袋，一天到晚贬低他人，，我想不通谁给你的勇气？？？你是贵族还是地沟油吃多了？？,1
这是哪个导演拍的[尬笑],1
嫁老外得收国家培养税，消户籍。,1
打完样子跟她老公差不多,1
这是想洗白吗[捂脸],1
太可惜了,1
输在跟上了没法比,1
都这样了，你还嫌弃他穷？,1
我们闽南人结婚喜欢带金器[捂脸][捂脸][捂脸],0
支持国产。,1
这媳妇也是个茬子,1
别洗白他们了。现在很多人不喜欢黑的 尤其是男的,1
记得要彩礼要房要车[捂脸],1
别教中文，中华民族不需要黑色皮肤,1
重口味！,1
别劝她[暗中观察]让她去[看],1
真踏马的给中国人丢脸,1
第一眼一看 就感觉有广西基因 果不其然[捂脸][捂脸][捂脸],0
舔狗啊,1
还有脸说是中国人,1
这就是光宗耀祖的下场，不值得同情。[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],1
有所得必有所失,0
果然越来越夫妻相,0
她妈的你这是没哭啊，炫耀你幸福吧，哭的时候都找不到北,1
虚荣心呀,1
别人不要的我们也不要。都不干净了。,1
泛滥成灾,1
20岁不上学了吗？,0
别推这些，她是成人自己选择的路,1
不要这样说，有些还是很香的,1
俩牛逼,0
有没有女孩子能相中我，来个吧，求求，我想结婚了[泣不成声][泣不成声][泣不成声],0
"呼叫警长，我要报警，有人偷走了我得巧克力[流泪]
                                地点：广州",1
自己选择？为自己的行为买单,1
那些满口嚷嚷着自由 叫嚣着爱情无价  只是一个肤色问题就要给人赶出中国 不矛盾吗,1
你做梦，真当中国男人傻吗？,1
真心不支持！，,1
你在找中国人估计没有人要你,1
哎呦，夫妻相偶,0
这黑人长得还好吧[尬笑][尬笑][尬笑][尬笑]不属于奇形怪状那种的[捂脸][捂脸][捂脸][捂脸],0
我们不是收破烂的,1
吴子安就很黑[捂脸]但是很可爱,0
"又一个光宗耀祖的
[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
换国籍跟他回灰洲吧！",1
罪过罪过。,1
一说中国嫁到非洲，我就想到陈怡这个故事了[尬笑],1
她家祖坟冒青烟了[赞][赞][赞]光宗耀祖[赞],1
户口抓紧迁走哈。,1
做美国黑人媳妇挺好的，在那边一定要幸福哦，别回来,1
格局,0
因为想倒贴，别人不要才找中国男友的,1
[比心][色],0
我要是没看过美剧，我就信了,0
人各有志,0
没白活一回[捂脸],0
伙计们我被包围了请求支援 布莱克 警号9527   警号1667  警号9527  威廉姆斯 警号:3763  队长 金 警号07    警号0126  乔治   莱斯·布鲁克（专业农具批发）    警号0427  拉塞尔警探 警号520     美国 德克萨斯州 吉莎警官         警号10086   (扫黑队队长),0
 [流泪]摁了,0
好像越来越有夫妻相了,0
活该！不直得同情！沒吃到苦，这些瓜婆娘是不知道苦在那！,1
下次发，能不能发正面？,1
真没看过[疑问],0
开除,1
好黑，好强壮哦[鼓掌][比心]祝福,0
在中国二婚女人比一婚女人都抢手！,1
推给我干嘛[看],1
 大健,0
回来吧[呲牙]嫁个老头应该差不多,1
主要是特别想吃苦[呆无辜],1
鞋子撑大了，不跟脚了。[捂脸][捂脸],1
生活质量明显上来了都吃胖了呢[调皮],1
我们龙子是这样的��,0
中国基因打败了非洲基因，不容易啊！强悍！[赞],1
嫁出去了，你还回来干什么。不值得同情。,1
记得不回再回来了,1
安哥拉官方回复，说是造谣,1
哪怕小孩是个国产的， 黑的会被笑话的[泣不成声],1
实在接受不了黑人。。。,1
救它干嘛呢，多管闲事，这种人你就应该让它这样,1
这不是早晚的事嘛！失联。。。,1
这些导演其心可诛,1
   离谱,1
差别太大了,0
这女的不纯属自找吗，真的给我笑了,1
肯定不要，,1
在非洲，有很多被遗弃的黑黄混血孩子。,1
我,0
学白上了吧[流泪],1
跪[看],1
 我靠[泪奔],1
驴比这老外更黑,1
一个字，该,1
这妞说她广西的我也信[捂脸],0
活该！没长脑子，中国人的生活让她太安逸了，她想找刺激[呲牙],1
生了5个[不失礼貌的微笑][不失礼貌的微笑][不失礼貌的微笑][不失礼貌的微笑][不失礼貌的微笑],1
正当防卫，无罪,0
活该，以为嫁给外国人就很好,1
 [绿帽子][绿帽子][绿帽子],1
还是到非洲去生活吧,1
头脑发热自做自受,1
原来会说爱拉服油就好了呀[看],1
到时那女的会发现,0
日子过的不错，不要再回来了,1
 那么搞笑,1
嫁鸡随鸡，嫁狗随狗要对自己有信心加油…,1
希望你以后不要再回国了，谢谢,1
过得好坏有什么关系呢，自己选择就要自己承担后果,1
古人不给女人地位是对的，完全给女人自由会有很多问题，因为她们缺乏国家感，民族感，历史感，很容易情绪化，你给女生讲国家和历史超过两分钟她就反感你,1
 啊，你被打了,1
古代只有战败了女人才这样,1
37的�被47的脚穿过[捂脸],1
男人守国门��女人守血脉��,1
没事！国外没事！自己喜欢就好,0
这个妈妈基因强大的，其他兄弟姐妹也是这个肤色吗,0
明星李玟嫁给老外连命都丢了[流泪],1
嫌恶心�,1
为啥推现这个给我看[看],1
不是嫁狗随狗吗？没去非洲？,1
总觉得哪里有点不对,1
 我把3个视频全看了，跟你说的那个恋爱脑一样,1
对，我这么老也不接受这样的女人,1
别分手了，,1
都有走错路的时候[比心]救救这女孩[比心],1
此女活该活该！,1
就这种样子，还想有房有车，有个男人就不错了，感觉这种女的能不能传宗接代都是一个问题[微笑],1
应该当着她们的面说 看看怎么回答[看],1
等你以后男友来说,1
我想说一下 你自己选择：怪谁：自己担责任了,1
嘴都玩歪了,1
 [看]哈哈,0
我感觉一点都不好，月饼还得自己做,1
还是那句话觉得幸福你就去嫁[憨笑],0
一看就知道婚后生活很幸福，越来越有夫妻相了。,0
      打呼噜[暗中观察],0
不疼吗？会很疼的吧[捂脸],1
出去了就不要回来嘛,1
喜欢白瘦的不是中国男人，是中国女人喜欢白瘦…,1
天作孽犹可活，自作孽，不可活,1
希望能改成他们的国籍…,1
不知道她老公有没有给彩礼,1
嫁出去嫁出去,1
染指华夏血统，没什么羡慕不羡慕的，我单纯就是视,1
  超可怕[衰],1
房子都很广西,0
自己找死，谁都救不了他,1
没人要他吧！！！,1
要不是我表姐嫁去美国，差点就信了,1
幸不幸福不知道，但我知道。要死会死的很惨。[捂脸],1
别闹[捂脸],1
就应该永远别回来了,1
重口味！别恶心了别人[捂脸],1
奇葩，丢人现眼,1
别回中国就可以啊[飞吻][飞吻][飞吻][飞吻],1
不同情。希望10年后别哭着回国就好。,1
这女的真光宗耀祖呀！,1
活跃,0
真的牛逼！[看],0
看这姑娘的外貌，改善了这家基因,0
好漂亮哟[赞],0
一大早刷到这个？心情不好了,1
洞口有回音！,1
我日，怪不得醉这么大,1
要为愚蠢付出代价。,1
还是这些女人好[捂脸][捂脸][捂脸],0
哈哈，还是谨慎点吧[捂脸],1
我有一个问题[泪奔],0
主要是男人心里会自卑,1
血淋淋的教训，比比皆是，但是还有很多姑娘们前赴后继的走向这条不归路,1
这是哪个智障拍的电视剧[微笑][微笑][微笑][微笑],1
是不是东北人[捂脸],0
看来父母感情确实好，这女儿的表情神态，幸福的童年[赞],0
安心在那边生活吧！,1
她说她廋？[泪奔],1
干嘛跟非洲的混血真的欣赏不来，跟白人的都很漂亮,1
~[泣不成声][泣不成声][泣不成声],1
好好待在外国，不要回来祸害国人。,1
中奖了[捂脸],0
很自豪的模样,1
确实是真有艾祝福,1
所以是因为他们不要,1
两百[泣不成声][泣不成声],0
[鼓掌][鼓掌][鼓掌]楞着干嘛 鼓掌喝彩啊,0
学会知足，有失有得,0
国外的是不是威力太弱，开了这多,1
囗味太重不可怜,1
眼睛细长,0
黑哥的三件套泡酒嗷嗷滴！,1
她的没有抖音号吗？？,0
勿贪一物之长，而招百病之痛，白到发光的不要，非要找个晚上看不到人的,1
门上的铁杠说明了一切,0
[捂脸][捂脸]人才啊,0
[心碎][心碎][心碎],1
[鼓掌]中国都不够用[捂脸],1
到处留种也是本事[流泪][流泪][感谢],1
 [绝望的凝视][尬笑],1
遗传的大鼻子[捂脸],1
我要,0
几千年还是部落不是没有原因的,1
[捂脸][捂脸]哭都没眼泪,1
好，美,0
漂亮[玫瑰],0
应该鼓励她[哈欠],0
不收费品[捂脸],1
            不是我双标，中国女人要求这么高，谁娶的起[流泪][流泪][流泪],1
那就去非洲呀，留着干嘛呢,1
别管别人怎么喷 自己喷高兴就行,1
[咖啡],0
这么大没人喜欢吗？回来吧，大把男人抢,0
郎财女貌[捂脸],0
病也比多数男人多。以后的家暴呀，什么的,1
这两个小黑孩有多丑你们没有看到吗,1
对对对 多发点这种视频给她们多嫁过去[看],1
回来谁敢要？谁知道有没有病,1
    [捂脸],0
可以话佢大食冇[捂脸],0
决对幸福[呲牙],0
我想见你妈妈[呲牙],1
好！你只要别回来都好！嫁出去的闺女，泼出去的水！水往低处流,1
    好漂亮,0
都是为了。什么了,0
丢武大的脸！[捂脸],1
我不信你没男朋友！,1
南非还是比较发达的兄弟们[捂脸],0
想谈就谈呗，随心，随性，随愿，随缘，随便，……,0
一解释就说不清了，有就有直说,1
肯定骗不到我[捂脸]，我嫁到安徽都不愿意去把老公拐到陕西来生活[大笑],1
爱踏马找谁找谁,1
你争光了[赞],0
早晚的事    迷途知返为时不晚,1
这个女人有后悔的时候！,1
不了解一个女人的过往，千万不要盲目交往。,1
有多远滚多远，碍眼,1
这就是你想要的生活,0
这种女人不值得可怜，咎由自取,1
我同意。一个字。。该,1
怎么想的竟然嫁非洲，死了都没人知道,1
这个女孩是正确的,0
喜欢玩,0
可笑吗 中国的女人们 哈哈哈[看],1
最先喜欢的不得了，现在受不了了，以我来说就是贱,1
我昨天不是告诉你答案了吗？,0
支持国女外嫁！,0
爱个香蕉,1
中国人还不够开放,0
我很疑惑一个贫民窟出来的黑人，他是怎样骗走一个受过高等教育的人的，由此可见人格上的完善和认知不是用学历来衡量的！,1
 你看看人家,0
符合中国人的审美观[赞],0
看年龄不大是的,0
你拉的应该很大条了吧[看],1
有未婚妻还生了孩子[尬笑],1
不看你们喷谁对谁错，就看有几个女的在评论,1
这要在国内，就是你为啥要开门的结局了,1
活剥！！,1
娶回家了就要好好疼爱哦！嫁过去了就不要跑了哦！永结同心[送心],1
大家还是要多转发一下的[呲牙],0
黑的有好东西？？,1
那黑人可以娶那么多老婆吗,1
[吐血]评论区怎么跟两个月前不一样了呢,0
 赶紧的 问你同不同意呢[玫瑰][玫瑰][玫瑰],0
一看就有中国基因,0
你可不瘦，特別不該瘦的地方,1
请不要带来中国，中国人口太多了，你们就在外国生活！,1
好！好！好！,0
吃的黑黑胖胖的,0
这姑娘长得漂亮好不错[赞][赞],0
在国内被入室殴打可以，拿刀无限反击吗,1
去你老公的国家，别回来，别发抖音，你这样发抖音，我真怀疑你用心不良,1
鞋扎大了，再也没有适合的脚了,1
算了吧  都碗那么宽了,1
这下有夫妻相了,0
困扰多年的扁桃体炎和便秘治好了[呲牙],1
如果是嫁个中国人彩礼会要吗，房呢，车呢,1
让我来猎杀这些黑暗中的牛头人[酷拽],1
但是人家一个月有三奖学金啊，你怎么说,0
支持真爱，但是请把国籍迁出去,1
人剑合一最高境界,1
 男人的嘴骗人的鬼,1
这样说活该,1
不感兴趣,1
她可怜吗[捂脸]人家不要父母都跟男的跑了。她父亲还为她死了，如果这是我孩子，嫁吧户口一撕，从此她就死了，让她回家，还接她。不好意思不可能,1
这个可以，只要是好女人都可以。不一定非要在中国找，,0
山西为山东扳回一局[赞],0
人家也没想让你做女朋友啊,0
拿出一本中国护照 冷锋会来接你回家      ,0
这部剧拍的好啊，可以参考陈怡，在国外多潇洒每天都是纸醉金迷，奢靡的生活让她父亲死了她都不回来,1
我不信，那为什么美国的各种电影电视剧女主都是又瘦又漂亮的[大金牙][大金牙][大金牙],0
美女图啥呢图你身板结实吗那你祖宗会找你的,0
好美的女生,0
没锁你喉么,1
说真的你在外面，没吃过羊香肠？你自己也不信吧？,1
建档案,0
这女孩做错什么了吗对你们造成伤害了吗，要你们转发网曝[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪],0
我也是，我也想娶一个又漂亮又骚的洋妞,1
有个嫁到非洲，被活活打死,1
别发这些，误导国人，非我族类，别霍霍我们中国姑娘,1
我就喜欢你。,0
知道就好,0
天啊，生五个,1
都有味了，而且各种病毒，谁敢要？你能活着你命大而已，不代表国人百毒不侵[泣不成声][泣不成声][泣不成声],1
好想要,0
天黑根本找不到[捂脸][捂脸][捂脸],1
那吃多一点[看],0
雪茄烟抽上隐了捅的心花怒放！不亏呀活该！,1
 这要是在美国你就是国花,0
活该，叫花子讨米，,1
以后就过去生活我就祝福你,0
中国的男人难道就不会赚钱过日子吗？[捂脸][捂脸][捂脸],1
真正的黑历史,1
合该，不值得同情,1
感觉有点帅[泪奔],0
这种女人太恶心,1
一身病回来了,1
在这个国家它们只要勤劳，就会有耕不完的田，就算累死也耕不完,1
有车有房谁缺呀[流泪],0
这是西班牙裔,0
这只是凤毛麟角,0
国外待久了眼睛都会变吗,1
张口就来[斜眼][斜眼][斜眼],1
[鼓掌][鼓掌][鼓掌][鼓掌]我不知道为什么不会同情她,1
跟他滚[微笑],1
我感觉大家应该少点恶意，多点杀意[流泪],1
她是有钱比男的都强势,1
只要不在我们中国，去哪都祝福他们。,1
突然感觉不管哪个国家，越有钱的越懂得爱老婆，越穷的越对老婆不好。,0
原来大家在意的不是肤色而是颜值..,1
去非洲？？？？,1
[鼓掌][鼓掌][鼓掌],0
我光看名字以为是一部拯救拐卖妇女的片子[熊吉],1
好羡慕[感谢][送心],0
没感觉,0
去吧非洲大别墅等着你,1
还武汉大学 书都读到哪里去了,1
都是聪明人,0
 性别一换，骂声过万[调皮][调皮],1
为啥要开门呀[泪奔],1
工程师救了女孩后，知道真相后决定不救,1
祝她心想事成！,0
不开玩笑，让他去演美人鱼吧,0
  [送心][送心],0
艾就一个字，我滋说一次[,1
死定,1
[吐][吐][吐][炸弹][炸弹][炸弹][敲打][敲打][敲打],1
[捂脸][捂脸][捂脸]打得好,1
它们没有钱来中国怎么消费的,0
活该活该，,1
通透,0
支持国货不香,1
结果呢！,0
我看了一点都不觉得可怜，,1
去建设非洲就行了,1
你说的不对，美国人看不起中国人,0
有就有没有就没有，还绕这么一个大弯子，最后也没有否认[抠鼻],0
自由合法，不评价。但是不准带病回来害同包，谢谢,1
碗里盛过猪屎，没法用了,1
非洲？请说出具体位置,0
吹的好[呲牙],1
我很想认识这位英雄妻子,0
最好永远别回来，顺便也把中国户口注销了,1
男人守国门，女人该做的就是血脉的延续,1
这个刷到过,0
我觉得你的骨架挺大的，身材也好。,0
那么恶心的玩意，你怎么会看上真重口味,1
黑人真是太棒了,1
   笑死我,1
哼,0
这不是很黑,0
要不是我也在美国我就信了[呆无辜],1
[绝][绝][绝]我喜欢,0
小仙女们别信要相信你们的黑宝贝[微笑][微笑][微笑]快根他们走吧[微笑],1
肯定会幸福啊[呲牙],0
这不是容易女孩吗,0
真的好漂亮  长得太好看啦,0
祖坟上冒黑烟了[捂脸],1
很多老黑在非洲有老婆的    我国某些女就是爱,1
这是非洲，家具是怎么运过去的[看],0
这是极少数中的富裕家庭。大部分不是这样的[捂脸],0
又是留学[赞][赞]牛逼,0
在非洲胖了 每天吃喝玩乐 没睡好都有黑眼圈了[捂脸][捂脸][捂脸][捂脸],0
哇塞她还要有车有房的[看],1
每家都有枪有点危险,1
呸[吐],1
想嫁的嫁出去，别招进来,1
能不能发别的省,0
门栓[泪奔][泪奔][泪奔],1
怎么想的 没看之前那个视频吗 下场惨,1
芭比,0
伙食不错都吃胖了,0
 当时看这个电影给我笑死了[泪奔],1
什么人，给我们带来什么了？,1
谢谢你 大家中国朋友    [一起加油],0
谈，必须谈。好好的过去，加油，最棒的。知道不祸害我们[赞]，鼓掌,0
是不是不耐造[看][暗中观察],1
活该，纯纯活该。,1
你说一个装过大象的箱子回过头装老鼠，老鼠怎么想[捂脸],1
正常中国人都开一指一指半，你开三指三指半的，谁要,1
吃的挺好  胖乎乎的,0
用完就丢[笑哭],1
国外都配枪嘛。这个房成了凶房,1
这女人一般的男人耐不活[捂脸],1
该[微笑][微笑][微笑][微笑],1
真孬头,1
那么胖伙食肯定很好���,0
 [裂开][裂开][黑脸],1
还是被黑化了！不羡慕！,1
您也是出过国门的人,0
该，不作就不会死,1
 모두�� [感谢],0
该死,1
别啊，中国男生配不上你[看],1
能嫁个白人最好，,0
应该把嫁过去的女的国籍给注销了,1
这样的女儿不要也罢。祖宗的脸都被你丢了,1
[胡瓜][胡瓜][胡瓜][胡瓜][胡瓜][胡瓜],1
长吗[捂脸],1
中国男生有彩礼,0
活该，好开心[白眼],1
这不挺好吗？无忧无虑,0
你不要诽谤非洲人，也不要吓唬小姐姐，应该鼓励他们，爱情无国界。,1
"向她这样，只会让她家人在左邻右舍邻居面前没脸见人，或者只是这个女孩想尝尝“新""？！",1
快回来,0
这么丰满还瘦呀[呲牙],0
你还瘦,0
真的有就太恶心了,1
入乡随俗了一样黑了[大笑],0
  我张佳丽老公以前是三级跳运动员 正儿八经的体育生,0
不值得炫耀和提倡！,1
我可能有刻板印象，总感觉黑人很暴力[泪奔][泪奔][泪奔],1
做错了就要付出代价,1
是不是为了配合山西这个名号,0
活该，活该，报应[弱][弱][弱],1
男人守国门，女人守血统。这是一个民族的脊梁！,1
在外国就别玩国内的抖音，在国外了还要恰国内的米吗[流泪],1
无耻！极端的无耻,1
不得不说口味真重,1
爱情无国界，不管是黑还是老帮子，只要是漂亮国户口就行。[捂脸],1
那你告诉我为啥德文布克喜欢詹娜，就应为他身材好，[微笑],0
导演其心可诛,1
这部电视剧是怎么过审的,1
又黑又粗,1
吃饱就陸，到生不住七八个,1
[色]你这样我喜欢,0
哎哟白雪公主，配黑马王子，绝了[捂脸],1
所以她妈妈在哪里,1
带上她回非洲好好生活[感谢][感谢],1
你这样的肯定会受欢迎,0
接受回来，但是她回国就行了，其它就算了,1
跟老外谈爱情[灵机一动]跟国人小伙谈金钱[灵机一动][捂脸][捂脸][捂脸][大笑][大笑][大笑],1
这是晒黑的吧，像中东那边或者巴基斯坦印度那边,0
我就不喜欢那种黑不溜秋的[捂脸]外貌协会的[偷笑],1
没事，咱喷咱的，她喷她的！,1
"暑假工：一天就10块[猪头]
1.陪聊
2.情绪垃圾桶
3.叫醒服务（可能起不来）
4.每天道早晚安
5.可以一起打游戏王者铲子[流泪]听你吐槽
女孩子[送心][送心]",1
  �[机智],0
垃圾人做垃圾事,1
    汤,0
劝什么？？？没必要！祝福就好,0
嫁，必须嫁，这种问题还要问吗,1
看样子是走不了路了，,1
妳就别秀了，能过好自己再说吧,1
好假[看],1
喂不饱根本喂不饱,1
我建议你[捂脸]还是在在嫁到非洲去吧,1
光宗耀祖了[感谢][感谢][感谢],1
还要有车有房，这么说吧即使没车没房，只要是一个正常的男人，结婚后都不可能让你受那些苦，而且我说句庸俗的话，你都已经跟那个非洲人那什么了，还生了孩子我觉得绝大部分的男生都不会解释[看][看],1
你信不信我举报你,1
  大鱼 ,0
祖坟灌气，恭喜嫁了条黑鱼，哭的在后来，不要高兴太早,1
俩字活该,1
坑太太,0
拜金,1
哎哟，嘴巴挺大,1
愿你永不回头，继续撑,1
这种货不能留在国内,1
我感觉外国男友挺好的的呀？她原来那么多臭毛病，现在都没了[呲牙],1
这是你们亲戚，[捂脸],0
我靠我就叫玉萍,0
你不担心就好，没谁担心你,1
我进你主页是为了拉黑！,1
快点快点长沙人,0
什么色 都有,1
嫁给非洲的陈怡最惨了！,1
我喜欢丰满的，不喜欢胖的,0
不可怜，中国有那么多好男人不能嫁吗？,1
与人类无关的新闻，以后不要发出来,1
五个，好恐怖[流泪][流泪],1
好使[看][看],0
太有夫妻像了,0
老外都受不了中国女人了[捂脸][捂脸],1
我就不明白了 你别跟同一种文化的中国男人你都合不来 ，你怎么觉得你会和一个文化生活习惯都不同的人合得来 ，就单单一个 你愿意接受他不赚钱养家吗，,1
人也变了像非洲人了,1
很好吖，都长胖了不少,0
 严,0
视频里看到新郎了[看] 一个戴眼镜的胖胖的男人,0
注意身体,0
他以后朋友亲戚都没有，,1
作者有子女吗，希望长大后能嫁到非洲[呲牙],1
  看评论都是女孩子会乱叫，我觉得大部分都不会，出现这种完全很多女孩子都会像视频一样,1
如果真的被骗，那我不嫌弃，最少她诚实的告诉别人,1
还回来干嘛，？,1
在非洲那里不好,1
反正对自己负责就行，能拉就拉，无能为力的就算了。,1
非洲基因就是强大[赞],1
并不影响 出去看妹纸 撩妹子[思考][思考],0
找她干啥,1
过瘾[打脸][打脸][打脸],1
你的勇气可嘉,0
这都不是中国人，有什么好发的，无聊,1
68年出生诶，独生女[泣不成声],0
哪个国家都有好男女人[吃瓜群众][吃瓜群众][吃瓜群众],0
祝福她，回头是岸[呲牙],1
赶紧嫁了吧，多好的机会。�,1
防卫过当啊[看][看][看],0
嫁过去不回来没什么问题,1
应该祝福她，让她嫁到非洲去,1
肤色不肤色的不重要，漂亮+运动天赋才重要,0
   [震惊][震惊][震惊],1
自作自受吧,1
这个应该是靠近亚裔地区的，符合咱这的审美,1
华裔吧,0
